Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2019-09-30, préliminaires par la suite
Station:        040627         Kiamika - à 0,1 km en aval du pont-route à Chute-Saint-Philippe                                                                                
Bassin versant: 879 km²        Régime: Influencé mensuellement                           
Coordonnées:    (NAD83) 46° 39' 1" // -75° 14' 49"

Date de création du fichier: 2019-11-29 06:40
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire; P* : La donnée est provisoire et non estimée.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040627         2014/01/31          22.09          MJ
040627         2014/02/01          21.99          MJ
040627         2014/02/02          22.11          MJ
040627         2014/02/03          21.84          MJ
040627         2014/02/04          21.64          MJ
040627         2014/02/05          21.46          MJ
040627         2014/02/06          21.27          MJ
040627         2014/02/07          21.09          MJ
040627         2014/02/08          20.96          MJ
040627         2014/02/09          20.82          MJ
040627         2014/02/10          20.68          MJ
040627         2014/02/11          20.51          MJ
040627         2014/02/12          20.44          MJ
040627         2014/02/13          20.36          MJ
040627         2014/02/14          20.25          MJ
040627         2014/02/15          20.09          MJ
040627         2014/02/16          19.91          MJ
040627         2014/02/17          19.78          MJ
040627         2014/02/18          19.65          MJ
040627         2014/02/19          19.76          MJ
040627         2014/02/20          22.45          MJ
040627         2014/02/21          23.70          MJ
040627         2014/02/22          23.70          MJ
040627         2014/02/23          23.56          MJ
040627         2014/02/24          23.36          MJ
040627         2014/02/25          23.41          MJ
040627         2014/02/26          25.89          MJ
040627         2014/02/27          26.99          MJ
040627         2014/02/28          27.06          MJ
040627         2014/03/01          27.07          MJ
040627         2014/03/02          26.99          MJ
040627         2014/03/03          26.84          MJ
040627         2014/03/04          26.74          MJ
040627         2014/03/05          26.59          MJ
040627         2014/03/06          26.51          MJ
040627         2014/03/07          26.41          MJ
040627         2014/03/08          26.29          MJ
040627         2014/03/09          26.19          MJ
040627         2014/03/10          26.14          MJ
040627         2014/03/11          25.96          MJ
040627         2014/03/12          25.98          MJ
040627         2014/03/13          27.52          MJ
040627         2014/03/14          28.16          MJ
040627         2014/03/15          28.07          MJ
040627         2014/03/16          27.90          MJ
040627         2014/03/17          27.83          MJ
040627         2014/03/18          27.66          MJ
040627         2014/03/19          27.55          MJ
040627         2014/03/20          27.70          MJ
040627         2014/03/21          27.45          MJ
040627         2014/03/22          27.33          MJ
040627         2014/03/23          27.20          MJ
040627         2014/03/24          26.98          MJ
040627         2014/03/25          26.81          MJ
040627         2014/03/26          26.63          MJ
040627         2014/03/27          26.54          MJ
040627         2014/03/28          26.67          MJ
040627         2014/03/29          26.42          MJ
040627         2014/03/30          26.11          MJ
040627         2014/03/31          25.94          MJ
040627         2014/04/01          25.55          MJ
040627         2014/04/02          17.43          MJ
040627         2014/04/03          13.62          MJ
040627         2014/04/04          12.88          MJ
040627         2014/04/05          12.91          MJ
040627         2014/04/06          12.90          MJ
040627         2014/04/07          12.95          MJ
040627         2014/04/08          13.50          MJ
040627         2014/04/09          13.84          MJ
040627         2014/04/10          13.62          MJ
040627         2014/04/11          10.06          MJ
040627         2014/04/12          9.526          MJ
040627         2014/04/13          10.71          MJ
040627         2014/04/14          13.94          MJ
040627         2014/04/15          25.23          MJ
040627         2014/04/16          22.25          MJ
040627         2014/04/17          15.24          MJ
040627         2014/04/18          11.61          MJ
040627         2014/04/19          10.05          MJ
040627         2014/04/20          9.871          MJ
040627         2014/04/21          10.83          MJ
040627         2014/04/22          17.13          MJ
040627         2014/04/23          25.80          MJ
040627         2014/04/24          19.49          MJ
040627         2014/04/25          15.26          MJ
040627         2014/04/26          13.81          MJ
040627         2014/04/27          13.92          MJ
040627         2014/04/28          13.13          MJ
040627         2014/04/29          12.32          J
040627         2014/04/30          11.77          MJ
040627         2014/05/01          12.46          MJ
040627         2014/05/02          15.05          MJ
040627         2014/05/03          14.46          MJ
040627         2014/05/04          13.31          MJ
040627         2014/05/05          12.40          MJ
040627         2014/05/06          10.74          MJ
040627         2014/05/07          9.423          MJ
040627         2014/05/08          8.448          MJ
040627         2014/05/09          7.742          MJ
