Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1986-08-28
Station:        052232         Abercromby - à 1,9 km de l'Achigan                                                                                                             
Bassin versant: 58.5 km²       Régime: Naturel                                           
052232         1983/10/29          0.121          MC
052232         1983/10/30          0.120          MC
052232         1983/10/31          0.109          MC
052232         1983/11/01          0.102          MC
052232         1983/11/02          0.149          MC
052232         1983/11/03          0.876          MC
052232         1983/11/04          3.070          MC
052232         1983/11/05          3.600          MC
052232         1983/11/06          2.930          MC
052232         1983/11/07          2.430          MC
052232         1983/11/08          2.400          MC
052232         1983/11/09          2.410          MC
052232         1983/11/10          3.630          MC
052232         1983/11/11          3.860          MC
052232         1983/11/12          2.830          MC
052232         1983/11/13          2.260          MC
052232         1983/11/14          1.820          MC
052232         1983/11/15          1.640          MC
052232         1983/11/16          1.520          MC
052232         1983/11/17          1.260          MC
052232         1983/11/18          1.080          MC
052232         1983/11/19          1.020          MC
052232         1983/11/20          2.670          MC
052232         1983/11/21          2.750          MC
